Username,ProjectName,Start Time,End Time,Days of Zero Usage,Aggregate Hours In Queue,Max Minutes In Queue,Average Minutes In Queue,Standard Deviation in Minutes,90% Queue Time in Minutes,Aggregate Core Hours,Number of Jobs
zihangw,EvolSims,2024-02-16,2024-02-16,15,199.96055555555554,11.566666666666666,5.930614598780689,2.6233244163962683,9.7,1000.0552777777762,2023
cormac,PixleyLab,2024-02-08,2024-02-08,21,7507.4991666666665,69.53333333333333,39.6732385062533,16.663149825431866,61.06666666666667,1000.5363888888901,11354
alice,WSU_3DHydro,2024-02-19,2024-02-19,19,163361.08305555556,27103.75,314.85223678434147,670.8725945985306,729.8,1000.628055555591,31131
pavelk,xenon,2024-02-04,2024-02-23,29,25.86611111111111,25.15,3.0977378576180974,4.080062960465948,8.866666666666667,1002.1236111111111,501
aniquaTabassum,CPSC_5520,2024-02-10,2024-02-18,22,262.12833333333333,10.016666666666667,0.8470325290822921,1.011600409519408,2.316666666666667,1000.0400000000272,18568
zackmweinstein,UCBerkeley_Altman,2024-02-14,2024-02-14,28,4283.41,26.5,16.301192439426615,6.656417334490344,24.6,1000.0197222222181,15766
anushd,EvolSims,2024-02-27,2024-02-27,24,894.2530555555555,16.85,8.452297311489183,2.919324285254352,12.033333333333333,1000.010555555554,6348
anupam,CPSC_5520,2024-02-10,2024-02-26,33,456.83694444444444,14.083333333333334,0.3813542304338954,0.9211390292005555,1.0333333333333334,1000.1608333334373,71876
rishikiran28,CPSC_5520,2024-02-01,2024-02-13,18,200.51527777777778,12.666666666666666,0.14195604378316087,0.45515983556600126,0.15,1000.0805555554675,84751
ahoerter,TG-MED220017,2024-02-01,2024-02-09,22,210.60916666666665,53.983333333333334,3.6585263462652,1.6797887007656884,4.583333333333333,1000.1177777777748,3454
gpihan,WSU_3DHydro,2024-02-01,2024-02-06,17,3472294.0794444443,60655.38333333333,59712.70987866629,7487.682961892744,60652.7,1002.3572222222219,3489
rnagotkar,CPSC_5520,2024-02-11,2024-02-26,35,262.9216666666667,6.716666666666667,0.22042393248379163,0.415372421410014,0.55,1000.0838888888259,71568
phiht,UConn_Le,2024-02-22,2024-02-22,15,35.178333333333335,4.9,4.434243697478991,0.2913956935064634,4.8,1000.5530555555555,476
xevra,CompBinFormMod,2024-02-16,2024-02-17,27,112.45583333333333,58.38333333333333,0.769542655109489,4.973832932452913,0.9016666666666667,1001.6194444444462,8768
nmohammed1,CPSC_5520,2024-02-09,2024-02-21,28,516.2566666666667,11674.033333333333,0.7053168476899606,55.71320616084014,0.9666666666666667,1000.0611111111192,43917
rnimmalapudi,CPSC_5520,2024-02-03,2024-02-21,30,266.34833333333336,14.266666666666667,1.1326741796016726,1.6077484887098912,2.316666666666667,1000.0788888889064,14109
bhardwaj,CPSC_5520,2024-02-09,2024-02-24,31,520.4627777777778,8.833333333333334,0.15193701517857,0.41936661816695825,0.3,1000.1255555552564,205531
mandalikaann,CPSC_5520,2024-02-07,2024-02-26,31,353.7,28.85,0.8634551224672471,1.5502522128881133,2.5,1000.0483333333112,24578
sunrise1001,CPSC_5520,2024-02-03,2024-02-26,35,304.62305555555554,36.46666666666667,0.8139923102045664,1.0262249997854191,2.183333333333333,1000.1394444444455,22454
ynzhang,NOIRLab_Zhang,2024-02-07,2024-02-08,22,18.591666666666665,6.566666666666666,3.0395095367847413,1.0463186114891152,4.4399999999999995,1001.3644444444443,367
navami_13,CPSC_5520,2024-01-31,2024-02-23,31,1222.8302777777778,17.3,0.3943511312249622,0.735440906711247,1.6,1000.0463888889484,186052
eswright,BiomedInfo,2024-02-18,2024-02-19,18,132.32361111111112,59.03333333333333,11.277580492424242,11.4204146043086,30.6,1001.3722222222228,704
