"CC*","Organization","(Generated on 2021-09-18 at 01:48 for 2021-08-19 through 2021-09-17)"
"True","American Museum of Natural History"
"False","Arcadia University"
"False","Arizona State University"
"False","Brookhaven National Laboratory"
"False","CERN"
"False","California Institute of Technology"
"False","Carnegie-Mellon University"
"False","College of Charleston"
"False","DUNE"
"False","Emory University"
"False","Fermilab"
"False","Folding@Home Consortium (FAHC)"
"False","George Washington University"
"True","Georgia Institute of Technology"
"False","Icahn School of Medicine at Mount Sinai"
"False","Illinois Institute of Technology"
"False","International Gravitational-Wave Observatory Network (IGWN)"
"False","Jefferson Lab"
"False","Johns Hopkins University"
"False","LSU School of Public Health"
"False","Lancaster University"
"False","Loyola University Chicago"
"False","Massachusetts Institute of Technology"
"False","National Institute of Allergy and Infectious Diseases"
"True","New Mexico State University"
"False","Open Science Grid"
"False","Purdue University"
"False","Rice University"
"False","SeaQuest"
"False","Stanford University"
"True","Syracuse University"
"False","Texas A&M University"
"False","The Ohio State University"
"False","University of Arizona"
"False","University of California, Berkeley"
"False","University of California, Davis"
"False","University of California, Merced"
"False","University of California, San Diego"
"False","University of California, Santa Barbara"
"False","University of Chicago"
"False","University of Hawaii at Manoa"
"False","University of Iowa"
"False","University of Maryland"
"False","University of Michigan"
"False","University of Nebraska - Lincoln"
"False","University of North Dakota"
"True","University of Notre Dame"
"False","University of Pennsylvania"
"False","University of Pittsburgh"
"False","University of Texas at Austin"
"False","University of Tulsa"
"False","University of Utah"
"False","University of Wisconsin-Madison"
"False","Utrecht University"
"False","Vanderbilt University"
"True","Wayne State University"
