Username,ProjectName,Start Time,End Time,Days of Zero Usage,Aggregate Hours In Queue,Aggregate Core Hours,Number of Jobs
yangpink,EvolSims,2021-03-16,2021-03-18,17,715.0466666666666,1002.8727777778101,10040
shuangerli,EvolSims,2021-03-15,2021-03-21,18,295.5786111111111,1000.3080555555589,2435
achapp,BiostatsChapple,2021-03-24,2021-03-24,15,20.41583333333333,1002.1572222222219,383
valetov,LancasterPPS,2021-03-18,2021-03-18,17,29.39,1003.4861111111107,203
vbondar,PainDrugs,2021-03-17,2021-03-18,32,16.623055555555556,1000.7744444444443,274
kneupane,CLAS12,2021-03-22,2021-03-22,24,75.12083333333334,1012.1077777777779,116
jstoppelman3,electrolytes,2021-03-19,2021-03-19,17,18.231666666666666,1007.3163888888886,133
sjsabin,DemoSims,2021-03-14,2021-03-15,23,10.755277777777778,1026.6374999999998,92
stranda,holosim,2021-03-24,2021-03-24,32,270.62611111111113,1000.4175000000002,863
yxfu,PixleyLab,2021-03-12,2021-03-12,23,65.27222222222223,1001.2441666666666,201
victor_gonzalez,WayneStateU_Pruneau,2021-03-13,2021-03-13,16,264.6480555555556,1000.6308333333327,1659
oshaughn,CompBinFormMod,2021-03-14,2021-03-14,33,7.278333333333333,1001.923611111111,283
