"CC*","Organization","(Generated on 2022-11-03 at 01:48 for 2022-10-04 through 2022-11-02)"
"False","Argonne National Laboratory"
"False","Arizona State University"
"False","Baylor University"
"False","Brookhaven National Laboratory"
"False","CERN"
"False","Carnegie-Mellon University"
"False","College of Charleston"
"False","Colorado School of Mines"
"False","Columbia University"
"False","DUNE"
"False","Dearborn Center for Math, Science, and Technology"
"False","Fermilab"
"False","Icahn School of Medicine at Mount Sinai"
"False","Indiana University"
"False","International Gravitational-Wave Observatory Network (IGWN)"
"False","Jefferson Lab"
"False","Johns Hopkins University"
"False","Massachusetts Institute of Technology"
"False","Michigan State University"
"False","National Institute of Allergy and Infectious Diseases"
"False","National Oceanic and Atmospheric Administration"
"False","North Carolina State University"
"False","Northeastern University"
"False","OSG"
"False","Open Science Grid"
"False","Pennsylvania State University"
"False","Rochester Institute of Technology"
"False","Rutgers, The State University of New Jersey"
"False","SeaQuest"
"False","Stanford University"
"False","Steadman Philippon Research Institute"
"False","The University of Kansas"
"False","University of Arizona"
"False","University of Arkansas"
"False","University of California, Berkeley"
"False","University of California, Merced"
"False","University of California, San Diego"
"False","University of California, Santa Barbara"
"False","University of Chicago"
"False","University of Colorado Anschutz Medical Campus"
"False","University of Colorado Boulder"
"True","University of Colorado Denver"
"True","University of Connecticut"
"False","University of Illinois Urbana-Champaign"
"False","University of Maryland"
"False","University of Michigan"
"False","University of Minnesota"
"False","University of Nebraska-Lincoln"
"False","University of New Mexico"
"False","University of Pennsylvania"
"False","University of Pittsburgh"
"False","University of Puerto Rico - Mayaguez"
"False","University of Rochester"
"True","University of Southern California"
"False","University of Texas at Arlington"
"False","University of Utah"
"False","University of Wisconsin-Madison"
"False","Utah State University"
"False","Virginia Tech University"
"True","Wayne State University"
