Username,ProjectName,Start Time,End Time,Days of Zero Usage,Aggregate Hours In Queue,Max Minutes In Queue,Average Minutes In Queue,Standard Deviation in Minutes,90% Queue Time in Minutes,Aggregate Core Hours,Number of Jobs
zihangw,EvolSims,2024-02-16,2024-02-16,15,199.96055555555554,11.566666666666666,5.930614598780689,2.6233244163962683,9.7,1000.0552777777762,2023
cormac,PixleyLab,2024-02-08,2024-02-08,21,7507.4991666666665,69.53333333333333,39.6732385062533,16.663149825431866,61.06666666666667,1000.5363888888901,11354
sriram_29,CPSC_5520,2024-02-10,2024-02-20,26,141.04166666666666,18.8,0.41242263268190454,0.7746469031482064,1.6,1000.0680555555664,20519
alice,WSU_3DHydro,2024-02-19,2024-02-19,21,163361.08305555556,27103.75,314.85223678434147,670.8725945985306,729.8,1000.628055555591,31131
pavelk,xenon,2024-02-04,2024-02-23,31,26.035833333333333,25.15,3.1118525896414346,4.088238944821409,8.866666666666667,1008.8597222222222,502
aniquaTabassum,CPSC_5520,2024-02-01,2024-02-18,24,503.39666666666665,10.016666666666667,1.2600141838054315,1.1063562962223679,2.566666666666667,1000.0661111111282,23971
zackmweinstein,UCBerkeley_Altman,2024-02-14,2024-02-14,30,4283.41,26.5,16.301192439426615,6.656417334490344,24.6,1000.0197222222181,15766
anushd,EvolSims,2024-02-13,2024-02-13,16,2104.3569444444443,13.2,9.052295430647167,2.2254734815264454,12.2,1000.0283333333258,13948
rishikiran28,CPSC_5520,2024-02-01,2024-02-13,20,200.51527777777778,12.666666666666666,0.14195604378316087,0.45515983556600126,0.15,1000.0805555554675,84751
shaan_patel,UTA_Cuntz,2024-01-30,2024-01-30,15,11.510277777777778,4.533333333333333,3.2271806853582556,0.7014868296005443,4.533333333333333,1001.9377777777777,214
ahoerter,TG-MED220017,2024-02-01,2024-02-09,24,210.60916666666665,53.983333333333334,3.6585263462652,1.6797887007656884,4.583333333333333,1000.1177777777748,3454
gpihan,WSU_3DHydro,2024-02-01,2024-02-06,19,3472294.0794444443,60655.38333333333,59712.70987866629,7487.682961892744,60652.7,1002.3572222222219,3489
phiht,UConn_Le,2024-02-18,2024-02-18,16,5.091666666666667,9.8,3.3571428571428568,1.819103263782282,6.246666666666667,1000.7727777777774,91
xevra,CompBinFormMod,2024-02-16,2024-02-17,29,112.45583333333333,58.38333333333333,0.769542655109489,4.973832932452913,0.9016666666666667,1001.6194444444462,8768
nmohammed1,CPSC_5520,2024-01-29,2024-02-21,30,851.0411111111111,11674.033333333333,1.0463834641420247,52.87665135245128,2.3333333333333335,1000.0813888888765,48799
rnimmalapudi,CPSC_5520,2024-02-01,2024-02-21,32,266.5238888888889,14.266666666666667,1.133179799697657,1.60775543367664,2.316666666666667,1000.0136111111285,14112
bhardwaj,CPSC_5520,2024-01-31,2024-02-24,33,999.5825,8.833333333333334,0.25985342478217355,0.6039897839064374,0.5,1000.064722222636,230803
ynzhang,NOIRLab_Zhang,2024-02-07,2024-02-08,24,18.591666666666665,6.566666666666666,3.0395095367847413,1.0463186114891152,4.4399999999999995,1001.3644444444443,367
navami_13,CPSC_5520,2024-01-31,2024-02-23,33,1222.8302777777778,17.3,0.3943511312249622,0.735440906711247,1.6,1000.0463888889484,186052
eswright,BiomedInfo,2024-02-08,2024-02-08,15,2665.5983333333334,134.36666666666667,47.515121806298275,36.032161538060066,108.92166666666667,1000.0658333333329,3366
sdayama,CPSC_5520,2024-02-03,2024-02-04,19,2367.121111111111,20.216666666666665,6.245702140134857,2.7155647145824,9.9,1000.00944444444,22740
cstewart,CPSC_5520,2024-02-01,2024-02-24,36,114.94083333333333,23.683333333333334,0.8985602605863192,1.0544851161540756,2.3,1000.0936111111091,7675
