"CC*","Organization","(Generated on 2021-05-07 at 19:12 for 2021-04-07 through 2021-05-06)"
"True","American Museum of Natural History"
"False","Arcadia University"
"False","Arizona State University"
"False","Baylor University"
"False","Boston University"
"False","Brown University"
"False","CERN"
"False","Caltech"
"False","Carnegie-Mellon University"
"False","College of Charleston"
"False","Colorado School of Mines"
"False","DUNE"
"False","Fermilab"
"False","Folding@Home Consortium (FAHC)"
"True","Georgia Institute of Technology"
"False","Harvard Medical School"
"False","Icahn School of Medicine at Mount Sinai"
"False","Indiana University"
"False","International Gravitational-Wave Observatory Network (IGWN)"
"False","Jefferson Lab"
"False","Johns Hopkins University"
"False","LSU School of Public Health"
"False","Lancaster University"
"False","Massachusetts Institute of Technology"
"False","National Institute of Allergy and Infectious Diseases"
"True","New Mexico State University"
"False","North Dakota State University"
"False","Ohio State University"
"False","Pennsylvania State University"
"False","Purdue University"
"False","Rochester Institute of Technology"
"False","Rutgers, The State University of New Jersey"
"False","SeaQuest"
"False","Southwest Oklahoma State University"
"False","The University of Kansas"
"True","Tufts University"
"False","University of Arizona"
"False","University of California, Berkeley"
"False","University of California, Davis"
"False","University of California, Merced"
"False","University of California, San Diego"
"False","University of California, Santa Barbara"
"False","University of Chicago"
"True","University of Connecticut"
"False","University of Guam"
"False","University of Hawaii at Manoa"
"False","University of Maryland"
"False","University of Maryland Center for Environmental Science"
"False","University of Michigan"
"False","University of Nebraska Omaha"
"False","University of North Dakota"
"True","University of Notre Dame"
"False","University of Pennsylvania"
"False","University of Pittsburgh"
"False","University of South Carolina"
"False","University of Texas at Austin"
"False","University of Utah"
"False","University of Virginia"
"False","University of Wisconsin-Madison"
"False","Utrecht University"
"False","Vanderbilt University"
"True","Wayne State University"
