"CC*","Organization","(Generated on 2021-10-21 at 01:48 for 2021-09-21 through 2021-10-20)"
"True","American Museum of Natural History"
"False","Arcadia University"
"False","Brookhaven National Laboratory"
"False","California Institute of Technology"
"False","Carnegie-Mellon University"
"False","DUNE"
"False","Duke University"
"False","Fermilab"
"False","Florida State University"
"False","Folding@Home Consortium (FAHC)"
"False","George Washington University"
"True","Georgia Institute of Technology"
"False","Harvard Medical School"
"False","Icahn School of Medicine at Mount Sinai"
"False","Illinois Institute of Technology"
"False","International Gravitational-Wave Observatory Network (IGWN)"
"False","Jefferson Lab"
"False","Johns Hopkins University"
"False","LSU School of Public Health"
"False","Lancaster University"
"False","Massachusetts Institute of Technology"
"False","National Institute of Allergy and Infectious Diseases"
"True","New Mexico State University"
"False","Open Science Grid"
"False","Rice University"
"False","Rochester Institute of Technology"
"False","Rutgers, The State University of New Jersey"
"False","SeaQuest"
"False","Southwest Oklahoma State University"
"False","Stanford University"
"False","Texas A&M University"
"True","Tufts University"
"False","University of Arizona"
"False","University of California, Berkeley"
"False","University of California, Davis"
"False","University of California, Merced"
"False","University of California, San Diego"
"False","University of Chicago"
"True","University of Connecticut"
"False","University of Guam"
"False","University of Hawaii at Manoa"
"False","University of Iowa"
"False","University of Maryland Center for Environmental Science"
"False","University of Michigan"
"False","University of Nebraska - Lincoln"
"False","University of North Dakota"
"False","University of Oxford"
"False","University of Pennsylvania"
"False","University of Pittsburgh"
"False","University of South Carolina"
"False","University of Southern California"
"False","University of Texas at Austin"
"False","University of Utah"
"False","University of Wisconsin-Madison"
"False","Utrecht University"
"True","Villanova University"
"True","Wayne State University"
