"CC*","Organization","(Generated on 2021-09-10 at 01:48 for 2021-08-11 through 2021-09-09)"
"True","American Museum of Natural History"
"False","Arcadia University"
"False","Boston College"
"False","Brookhaven National Laboratory"
"False","CERN"
"False","California Institute of Technology"
"False","Canisius College"
"False","Carnegie-Mellon University"
"False","College of Charleston"
"False","DUNE"
"False","Fermilab"
"False","Folding@Home Consortium (FAHC)"
"False","George Washington University"
"True","Georgia Institute of Technology"
"False","Icahn School of Medicine at Mount Sinai"
"False","Illinois Institute of Technology"
"False","International Gravitational-Wave Observatory Network (IGWN)"
"False","Jefferson Lab"
"False","Johns Hopkins University"
"False","Kansas State University"
"False","LSU School of Public Health"
"False","Lancaster University"
"False","Loyola University Chicago"
"False","Massachusetts Institute of Technology"
"False","National Institute of Allergy and Infectious Diseases"
"True","New Mexico State University"
"False","Open Science Grid"
"False","Purdue University"
"False","Rice University"
"False","Rutgers, The State University of New Jersey"
"False","SeaQuest"
"False","Texas A&M University"
"False","The Ohio State University"
"False","The University of Kansas"
"False","University of Arizona"
"False","University of California, Berkeley"
"False","University of California, Davis"
"False","University of California, Merced"
"False","University of California, San Diego"
"False","University of California, Santa Barbara"
"False","University of Chicago"
"False","University of Connecticut Health Center"
"False","University of Guam"
"False","University of Hawaii at Manoa"
"False","University of Iowa"
"False","University of Maryland"
"False","University of Michigan"
"False","University of Nebraska - Lincoln"
"True","University of Notre Dame"
"False","University of Pennsylvania"
"False","University of Pittsburgh"
"False","University of South Carolina"
"False","University of South Dakota"
"False","University of Texas at Austin"
"False","University of Tulsa"
"False","University of Utah"
"False","University of Wisconsin-Madison"
"False","Utrecht University"
"False","Vanderbilt University"
"True","Wayne State University"
